iteration,gen,bestfitness,time
16.0,1.0,2.505586518791622,9.896421432495117
16.0,2.0,2.0586776643866953,10.655586957931519
16.0,3.0,1.975791290009407,10.182771444320679
16.0,4.0,1.7010998715328942,9.87006688117981
16.0,5.0,1.4129141483099654,9.752259731292725
16.0,6.0,1.2397043499817784,10.506998777389526
16.0,7.0,0.9943974275034388,10.491355657577515
16.0,8.0,0.8632660067714201,10.592594146728516
16.0,9.0,0.7822552679797106,10.193410396575928
16.0,10.0,0.7822552679797106,9.9763503074646
16.0,11.0,0.7596294955245382,10.052952289581299
16.0,12.0,0.7468416255682762,9.87791657447815
16.0,13.0,0.7413428113470478,10.190998554229736
16.0,14.0,0.6805666163386287,10.127511978149414
16.0,15.0,0.6495207814236609,10.007004499435425
16.0,16.0,0.6453389880047744,10.115629434585571
16.0,17.0,0.6372594631178292,10.14401125907898
16.0,18.0,0.58480285049787,9.881044149398804
16.0,19.0,0.6095560521186199,9.949772357940674
16.0,20.0,0.55969837385285,10.138535022735596
16.0,21.0,0.488382791815085,10.171481847763062
16.0,22.0,0.4755177240590707,10.10325312614441
16.0,23.0,0.45840848677064105,10.020856857299805
16.0,24.0,0.4607626455273392,10.219428539276123
16.0,25.0,0.3863560667491855,10.043388605117798
16.0,26.0,0.3863560667491855,9.975215196609497
16.0,27.0,0.3549911027113967,9.954837083816528
16.0,28.0,0.3549911027113967,10.087679862976074
16.0,29.0,0.3238409498455029,10.10271430015564
16.0,30.0,0.28558606859928676,9.976791381835938
16.0,31.0,0.2724184535007183,10.13569188117981
16.0,32.0,0.2724184535007183,10.131513357162476
16.0,33.0,0.2614130819649125,10.136370658874512
16.0,34.0,0.2614130819649125,10.152893304824829
16.0,35.0,0.2614130819649124,10.0426664352417
16.0,36.0,0.2614130819649125,10.200693130493164
16.0,37.0,0.25992097296737265,10.244287729263306
16.0,38.0,0.2583507861442294,10.129125356674194
16.0,39.0,0.24815611868061319,10.235986948013306
16.0,40.0,0.23629564403692688,10.390130519866943
16.0,41.0,0.22935773954826444,10.161917209625244
16.0,42.0,0.22828251160900656,10.193437576293945
16.0,43.0,0.22940284582619744,10.287654638290405
16.0,44.0,0.22795235356678162,10.03925371170044
16.0,45.0,0.22741025949877394,10.055333137512207
16.0,46.0,0.22716375794879445,10.12064504623413
16.0,47.0,0.22721640338047092,10.198019742965698
16.0,48.0,0.22721640338047092,10.168010950088501
16.0,49.0,0.22701200247788766,10.092575073242188
16.0,50.0,0.2269712165282896,10.032601594924927
16.0,51.0,0.22694284536423043,10.190069913864136
16.0,52.0,0.22692459146053845,10.448587656021118
16.0,53.0,0.22668075943480634,10.840365886688232
16.0,54.0,0.22653267375823316,10.183725833892822
16.0,55.0,0.22655698438679844,10.367160081863403
16.0,56.0,0.22652972932887558,10.41509461402893
16.0,57.0,0.2265390298387981,10.26888394355774
16.0,58.0,0.22651511616031317,10.228997945785522
16.0,59.0,0.2265101468183613,10.089840173721313
16.0,60.0,0.2265036204415883,10.482611894607544
16.0,61.0,0.22637696753679504,10.02359652519226
16.0,62.0,0.22633151999512044,10.244181632995605
16.0,63.0,0.22618830999912784,10.166842699050903
16.0,64.0,0.22618830999912784,10.133624792098999
16.0,65.0,0.22618830999912784,10.07660722732544
16.0,66.0,0.22614685255523834,10.187681913375854
16.0,67.0,0.226120656861326,10.107102632522583
16.0,68.0,0.22612009994147705,10.058966875076294
16.0,69.0,0.22611908454534888,10.172348976135254
16.0,70.0,0.22611958452432365,10.268903732299805
16.0,71.0,0.22611918200584188,10.128164768218994
16.0,72.0,0.22611865720200458,10.317954778671265
16.0,73.0,0.22611849653478205,10.235824346542358
