iteration,gen,bestfitness,time
15.0,1.0,2.7792276102953437,10.579862117767334
15.0,2.0,2.6548430533922276,10.730774402618408
15.0,3.0,2.5330310558857665,10.976758480072021
15.0,4.0,2.5330310558857665,11.028785228729248
15.0,5.0,2.4536277243876183,10.685977697372437
15.0,6.0,2.4524932599599953,10.717483282089233
15.0,7.0,2.414476598965125,11.105153322219849
15.0,8.0,2.4124238361697117,11.10466980934143
15.0,9.0,2.3855149938033677,11.387151002883911
15.0,10.0,2.3785141461639427,11.061960697174072
15.0,11.0,2.3609184779577768,10.890072584152222
15.0,12.0,2.3529641856011403,10.989073991775513
15.0,13.0,2.3468394868318696,12.138731479644775
15.0,14.0,2.3430874157046553,11.23288631439209
15.0,15.0,2.3390176590413625,11.04913067817688
15.0,16.0,2.335861162373762,10.875192165374756
15.0,17.0,2.3337722071484093,11.635085582733154
15.0,18.0,2.332232309633238,10.441348791122437
15.0,19.0,2.3316555306741056,11.386799097061157
15.0,20.0,2.3306898438669608,10.503610610961914
15.0,21.0,2.3299485037908263,10.564547300338745
15.0,22.0,2.329945092369016,10.691218852996826
15.0,23.0,2.3299122023446532,10.46839165687561
15.0,24.0,2.329543687059064,10.348711013793945
15.0,25.0,2.32939534638901,10.532111167907715
15.0,26.0,2.3292375676433696,10.467123031616211
15.0,27.0,2.3291945767659015,10.294572114944458
15.0,28.0,2.328974865515211,10.426614761352539
15.0,29.0,2.3289049111154454,10.502127885818481
15.0,30.0,2.328850488036976,10.336314916610718
15.0,31.0,2.328850488036976,10.36486029624939
15.0,32.0,2.328850488036976,10.445540428161621
15.0,33.0,2.328819851937503,10.423969030380249
15.0,34.0,2.3287982898721564,10.225645542144775
15.0,35.0,2.3287982898721564,10.419588327407837
15.0,36.0,2.3188138894838146,10.420725107192993
15.0,37.0,2.3188138894838146,10.568861246109009
15.0,38.0,2.3188138894838146,10.408556699752808
15.0,39.0,2.284941578116378,10.318313837051392
15.0,40.0,2.284941578116378,10.429533243179321
15.0,41.0,2.272556202736884,10.356020212173462
15.0,42.0,2.2573967281235277,10.49467945098877
15.0,43.0,2.2573967281235277,10.571097612380981
15.0,44.0,2.252472777768441,10.361660480499268
15.0,45.0,2.252472777768441,10.447038173675537
15.0,46.0,2.252472777768441,10.460225820541382
15.0,47.0,2.2509612244831327,10.615850925445557
15.0,48.0,2.2503744030312736,10.649372816085815
15.0,49.0,2.2499644371677276,10.644606351852417
15.0,50.0,2.2495732997929596,10.460987091064453
15.0,51.0,2.249246755091587,10.609837532043457
15.0,52.0,2.249246755091587,10.417872190475464
15.0,53.0,2.2491951159431687,10.357512950897217
15.0,54.0,2.2491245816653427,10.22956919670105
15.0,55.0,2.2490960205848056,10.296367645263672
15.0,56.0,2.2490544183622103,10.201672554016113
15.0,57.0,2.238938089609569,10.354736566543579
15.0,58.0,2.238938089609569,10.252682209014893
15.0,59.0,2.238938089609569,10.549339771270752
