iteration,gen,bestfitness,time
8.0,1.0,2.77569672266977,18.14402461051941
8.0,2.0,2.726656880257264,21.00974726676941
8.0,3.0,2.599295071695193,22.652782917022705
8.0,4.0,2.5868857374879695,23.873552799224854
8.0,5.0,2.5751842310533366,23.84279489517212
8.0,6.0,2.5374893043225115,23.97832417488098
8.0,7.0,2.433529507051451,23.556294441223145
8.0,8.0,2.3503333549815077,22.615692615509033
8.0,9.0,2.3180324301190205,23.927329778671265
8.0,10.0,2.2532743644432265,24.414382934570312
8.0,11.0,2.2532743644432265,22.41670250892639
8.0,12.0,2.207261047418777,22.86602234840393
8.0,13.0,2.203676698442891,23.00013756752014
8.0,14.0,2.1969706875126667,25.600341081619263
8.0,15.0,2.1920807253181027,22.916199207305908
8.0,16.0,2.146306979464037,24.794423818588257
8.0,17.0,2.1243965577089665,24.552561283111572
8.0,18.0,2.1205463609957356,24.823309183120728
8.0,19.0,2.116088858999251,25.041840314865112
8.0,20.0,2.0858152571467126,25.002865076065063
8.0,21.0,2.0837187243585102,24.251800298690796
8.0,22.0,2.0745723380482715,23.827033758163452
8.0,23.0,2.074572338048271,25.271007537841797
8.0,24.0,2.0669247467232528,25.62349534034729
8.0,25.0,1.9623313735250685,24.99977684020996
8.0,26.0,1.9590498970531316,26.56319785118103
8.0,27.0,1.9542471818976659,24.924926042556763
8.0,28.0,1.9329027162512675,25.250744819641113
8.0,29.0,1.918523252635029,24.7794189453125
8.0,30.0,1.887244056456581,24.850860834121704
8.0,31.0,1.803017277548881,25.58859395980835
8.0,32.0,1.7646305432146028,26.05528688430786
8.0,33.0,1.6676516895946716,25.34474515914917
8.0,34.0,1.6676516895946716,25.041584730148315
8.0,35.0,1.6665568058354474,27.313764333724976
8.0,36.0,1.5066352651252242,26.75844407081604
8.0,37.0,1.4912023552257776,25.174354314804077
8.0,38.0,1.4912023552257776,25.860960960388184
8.0,39.0,1.4817867227205164,26.108423948287964
8.0,40.0,1.4817867227205164,25.2196204662323
8.0,41.0,1.4808269632922617,24.883397579193115
8.0,42.0,1.480408505853522,26.007569551467896
8.0,43.0,1.480408505853522,25.421009302139282
8.0,44.0,1.4801091077363684,26.13317632675171
8.0,45.0,1.4694037911710252,26.12438154220581
8.0,46.0,1.465277933713985,24.364852905273438
8.0,47.0,1.3739184408550067,25.22901463508606
8.0,48.0,1.3739184408550067,25.412771940231323
8.0,49.0,1.3739184408550067,24.75448703765869
8.0,50.0,1.303210178311116,25.824432134628296
8.0,51.0,1.2931303282239484,25.374008417129517
8.0,52.0,1.1990720016184924,25.68191933631897
8.0,53.0,1.1477037493397384,25.679205417633057
8.0,54.0,1.1477037493397384,24.681867122650146
8.0,55.0,1.1288731136922918,25.630589246749878
8.0,56.0,1.0176479798853635,24.947478532791138
8.0,57.0,0.9583926435321588,26.45934295654297
8.0,58.0,0.9481070673526383,25.079233646392822
8.0,59.0,0.9469416789571872,24.93442130088806
8.0,60.0,0.9454658111494806,24.739298343658447
8.0,61.0,0.9446939267696858,26.971240520477295
8.0,62.0,0.8952952497954023,24.63915491104126
8.0,63.0,0.6656310710467037,25.146167278289795
8.0,64.0,0.6406739338584484,26.88582181930542
8.0,65.0,0.5618280439924763,25.712226152420044
8.0,66.0,0.5590045761973602,25.238945960998535
8.0,67.0,0.5590045761973602,27.032899141311646
8.0,68.0,0.4955839491968154,26.599373817443848
8.0,69.0,0.4955839491968154,25.207501649856567
8.0,70.0,0.48529138943860567,26.863919019699097
8.0,71.0,0.4622509159453194,25.21166491508484
8.0,72.0,0.4622509159453194,25.315863370895386
8.0,73.0,0.4530247500364016,26.08406949043274
8.0,74.0,0.44399661475581553,27.453904151916504
8.0,75.0,0.44204251001520695,24.343130826950073
8.0,76.0,0.4270686705382603,25.336198568344116
8.0,77.0,0.4074862759035838,26.291916131973267
8.0,78.0,0.40709406290800704,26.66024136543274
8.0,79.0,0.4014009012678586,25.59681224822998
8.0,80.0,0.3564162831432721,25.202420949935913
8.0,81.0,0.33737627266581727,24.98315715789795
8.0,82.0,0.33329067607815543,25.243207693099976
8.0,83.0,0.3296671736739133,24.76200771331787
8.0,84.0,0.3296671736739133,25.807694673538208
8.0,85.0,0.3296638260541561,24.469079732894897
8.0,86.0,0.3296638260541561,26.490398168563843
8.0,87.0,0.3286664110825174,25.064191341400146
8.0,88.0,0.3213968438040723,27.17511248588562
8.0,89.0,0.3213968438040723,25.739829778671265
8.0,90.0,0.3213968438040723,26.007474184036255
8.0,91.0,0.3213968438040723,25.072086811065674
8.0,92.0,0.3213968438040723,26.49008536338806
8.0,93.0,0.2787875682831305,27.02402400970459
8.0,94.0,0.2787875682831305,26.51725196838379
8.0,95.0,0.27864680118769103,25.87174129486084
8.0,96.0,0.27768554620343183,25.97326970100403
8.0,97.0,0.2774495774671589,26.958727598190308
8.0,98.0,0.27431561394190757,27.127297163009644
8.0,99.0,0.27431561394190757,26.266748189926147
8.0,100.0,0.27431561394190757,26.374685525894165
7.0,1.0,2.747521842726875,18.238344430923462
7.0,2.0,2.704822892136447,22.27929139137268
7.0,3.0,2.495398647300886,22.57798671722412
7.0,4.0,2.478989459294363,22.495357513427734
7.0,5.0,2.2914105995967216,23.765732288360596
7.0,6.0,2.2914105995967216,22.643190622329712
7.0,7.0,2.290877420559934,23.79257345199585
